Date,Gross_Equity,Net_Equity
2016-05-26,30.204342630104648,23.509791455592275
2016-05-27,30.282836487882665,23.569913313079404
2016-05-31,30.2983368700902,23.581001731964495
2016-06-01,30.249545178990264,23.542619699806604
2016-06-02,30.299557058975594,23.58138989932437
2016-06-03,30.590246478731572,23.79906087609593
2016-06-06,30.66711524407747,23.858247954032745
2016-06-07,30.801992808905286,23.959496938407355
2016-06-08,31.09992945772519,24.186776242493785
2016-06-09,31.090259417039995,24.1787022221882
2016-06-10,31.1237963120163,24.197621079096525
2016-06-13,31.117757335697455,24.185757811305166
2016-06-14,31.13039346874428,24.18866499479774
2016-06-15,31.19190708621469,24.236146815803558
2016-06-16,31.09535174552486,24.160691786206304
2016-06-17,31.221380618289157,24.251230443301658
2016-06-20,31.30764180539037,24.31471304562634
2016-06-21,31.26343032589966,24.27878523323658
2016-06-22,31.28910631815823,24.29848796184705
2016-06-23,31.477431328740302,24.444059170662808
2016-06-24,31.86083422248441,24.734281238616756
2016-06-27,32.02872276661055,24.86159046719429
2016-06-28,32.13240041030797,24.9387449275443
2016-06-29,32.37380741756405,25.124109258391922
2016-06-30,32.62292879493778,25.316902478708478
2016-07-01,32.9231329440487,25.54951581574272
2016-07-05,33.02783566629364,25.629907339417656
2016-07-06,33.05523684949022,25.65086074948814
2016-07-07,32.96898048770091,25.58370940951813
2016-07-08,33.25752362018784,25.807353600410675
2016-07-11,33.29677315147491,25.837496586893185
2016-07-12,33.249866453740474,25.79997501451785
2016-07-13,33.317832299327904,25.8524445637819
2016-07-14,33.27823512008076,25.821422768737275
2016-07-15,33.227132686789,25.781405382196667
2016-07-18,33.28475880706535,25.825041865907462
2016-07-19,33.29394547355951,25.831643667693807
2016-07-20,33.255556095556194,25.8013640833742
2016-07-21,33.300373956136724,25.835806727022064
2016-07-22,33.38645612609551,25.902176830996773
2016-07-25,33.28512261315042,25.82319077451955
2016-07-26,33.299969315938874,25.834374334319406
2016-07-27,33.40677234344683,25.916935013386308
2016-07-28,33.37197105176718,25.88959234307593
2016-07-29,33.552018543779695,26.02065753069331
2016-08-01,33.513538701571015,25.98332430019496
2016-08-02,33.40393319215131,25.890866098979078
2016-08-03,33.38485029386767,25.87583506346354
2016-08-04,33.47924497801563,25.94212564065414
2016-08-05,33.444842146506204,25.915072678554562
2016-08-08,33.51122020616595,25.966032097123033
2016-08-09,33.62235966081278,26.051783820175203
2016-08-10,33.71623742262373,26.117438548613908
2016-08-11,33.737089422869516,26.126779169007403
2016-08-12,33.69907680377302,26.096948557390352
