Date,MF_Equity
2005-02-25 00:00:00-05:00,1.04063457130045
2005-02-28 00:00:00-05:00,1.038055053431761
2005-03-01 00:00:00-05:00,1.0405462770848857
2005-03-02 00:00:00-05:00,1.0359813060629146
2005-03-03 00:00:00-05:00,1.0366436972366442
2005-03-04 00:00:00-05:00,1.0471881957765028
2005-03-07 00:00:00-05:00,1.045130809352613
2005-03-08 00:00:00-05:00,1.0454304731870312
2005-03-09 00:00:00-05:00,1.0398807961771341
2005-03-10 00:00:00-05:00,1.0409689899110124
2005-03-11 00:00:00-05:00,1.041254449020489
2005-03-14 00:00:00-05:00,1.0393791297197252
2005-03-15 00:00:00-05:00,1.036263460636244
2005-03-16 00:00:00-05:00,1.0372229842725857
2005-03-17 00:00:00-05:00,1.0365195136783345
2005-03-18 00:00:00-05:00,1.035116820008879
2005-03-21 00:00:00-05:00,1.031600293978069
2005-03-22 00:00:00-05:00,1.0228842879279179
2005-03-23 00:00:00-05:00,1.0201332138127037
2005-03-24 00:00:00-05:00,1.0203403914445819
2005-03-28 00:00:00-05:00,1.0193286175502052
2005-03-29 00:00:00-05:00,1.0137458004206497
2005-03-30 00:00:00-05:00,1.0194053732548278
2005-03-31 00:00:00-05:00,1.0194332670169586
2005-04-01 00:00:00-05:00,1.0212512903216746
2005-04-04 00:00:00-04:00,1.020806741453126
2005-04-05 00:00:00-04:00,1.0225333972517345
2005-04-06 00:00:00-04:00,1.0252946211023437
2005-04-07 00:00:00-04:00,1.0267701408894945
2005-04-08 00:00:00-04:00,1.0267701408894945
2005-04-11 00:00:00-04:00,1.0296556282815592
2005-04-12 00:00:00-04:00,1.032358365541895
2005-04-13 00:00:00-04:00,1.0276372768305249
2005-04-14 00:00:00-04:00,1.0213402288865319
2005-04-15 00:00:00-04:00,1.0168974706448073
2005-04-18 00:00:00-04:00,1.0144395182641825
2005-04-19 00:00:00-04:00,1.0218186611048652
2005-04-20 00:00:00-04:00,1.0156388870660766
2005-04-21 00:00:00-04:00,1.0235877993620788
2005-04-22 00:00:00-04:00,1.0228288900813458
2005-04-25 00:00:00-04:00,1.0253235157951044
2005-04-26 00:00:00-04:00,1.0176569603967227
2005-04-27 00:00:00-04:00,1.018389208407414
2005-04-28 00:00:00-04:00,1.0128268351273901
2005-04-29 00:00:00-04:00,1.0201177373461112
2005-05-02 00:00:00-04:00,1.019974958233141
2005-05-03 00:00:00-04:00,1.020734358791921
2005-05-04 00:00:00-04:00,1.0273476873607132
2005-05-05 00:00:00-04:00,1.0284454059268362
2005-05-06 00:00:00-04:00,1.0242956893339037
2005-05-09 00:00:00-04:00,1.025059679893078
2005-05-10 00:00:00-04:00,1.0184936982416546
2005-05-11 00:00:00-04:00,1.0216273814542816
2005-05-12 00:00:00-04:00,1.016479578695124
2005-05-13 00:00:00-04:00,1.0140241875480847
2005-05-16 00:00:00-04:00,1.0153219410125016
2005-05-17 00:00:00-04:00,1.0158526293400678
2005-05-18 00:00:00-04:00,1.022944020737411
2005-05-19 00:00:00-04:00,1.0220559236919207
2005-05-20 00:00:00-04:00,1.0193008122079823
2005-05-23 00:00:00-04:00,1.0252172575897125
2005-05-24 00:00:00-04:00,1.024779721379188
2005-05-25 00:00:00-04:00,1.023273673857914
2005-05-26 00:00:00-04:00,1.0235507193864022
2005-05-27 00:00:00-04:00,1.0253296390446398
2005-05-31 00:00:00-04:00,1.020035536177396
2005-06-01 00:00:00-04:00,1.0269015207354384
2005-06-02 00:00:00-04:00,1.0309344393714532
2005-06-03 00:00:00-04:00,1.0248160907097492
2005-06-06 00:00:00-04:00,1.0283035271692949
2005-06-07 00:00:00-04:00,1.0322759321389803
2005-06-08 00:00:00-04:00,1.0294262271616794
2005-06-09 00:00:00-04:00,1.0314084042805458
2005-06-10 00:00:00-04:00,1.0274430761682165
2005-06-13 00:00:00-04:00,1.0252256291779065
2005-06-14 00:00:00-04:00,1.0239857586537802
2005-06-15 00:00:00-04:00,1.026732349562864
2005-06-16 00:00:00-04:00,1.029952820642451
2005-06-17 00:00:00-04:00,1.037690263061243
2005-06-20 00:00:00-04:00,1.0316665891006092
2005-06-21 00:00:00-04:00,1.0376848301519233
2005-06-22 00:00:00-04:00,1.0383468540878562
2005-06-23 00:00:00-04:00,1.0319786017477108
2005-06-24 00:00:00-04:00,1.0326809669036132
2005-06-27 00:00:00-04:00,1.0319004917472538
2005-06-28 00:00:00-04:00,1.0333583790359764
2005-06-29 00:00:00-04:00,1.0309504888654024
2005-06-30 00:00:00-04:00,1.0319128907968176
2005-07-01 00:00:00-04:00,1.0293863904121467
2005-07-05 00:00:00-04:00,1.028071695178406
2005-07-06 00:00:00-04:00,1.0275016283351215
2005-07-07 00:00:00-04:00,1.0253014769192823
2005-07-08 00:00:00-04:00,1.031360339536979
2005-07-11 00:00:00-04:00,1.035132140814277
2005-07-12 00:00:00-04:00,1.0402472865082544
2005-07-13 00:00:00-04:00,1.035361931527204
2005-07-14 00:00:00-04:00,1.036822933186647
2005-07-15 00:00:00-04:00,1.035714510159324
2005-07-18 00:00:00-04:00,1.0333421177819768
2005-07-19 00:00:00-04:00,1.0347645584811438
2005-07-20 00:00:00-04:00,1.0391309011082022
2005-07-21 00:00:00-04:00,1.0375090790947774
2005-07-22 00:00:00-04:00,1.0377893599232608
2005-07-25 00:00:00-04:00,1.0363359404721695
2005-07-26 00:00:00-04:00,1.035342102810411
2005-07-27 00:00:00-04:00,1.0409695180923946
2005-07-28 00:00:00-04:00,1.0460764077218359
2005-07-29 00:00:00-04:00,1.0419322995994658
2005-08-01 00:00:00-04:00,1.0467467843886615
2005-08-02 00:00:00-04:00,1.0493592651281847
2005-08-03 00:00:00-04:00,1.054987134398939
2005-08-04 00:00:00-04:00,1.0501751440384637
2005-08-05 00:00:00-04:00,1.045676430026198
2005-08-08 00:00:00-04:00,1.0468165558447953
2005-08-09 00:00:00-04:00,1.0544385936094816
2005-08-10 00:00:00-04:00,1.058101763016398
2005-08-11 00:00:00-04:00,1.0680378481940351
2005-08-12 00:00:00-04:00,1.0662699308982595
2005-08-15 00:00:00-04:00,1.0667437739859722
2005-08-16 00:00:00-04:00,1.0622435673963317
2005-08-17 00:00:00-04:00,1.059819435985666
2005-08-18 00:00:00-04:00,1.0555743774310808
2005-08-19 00:00:00-04:00,1.0576411724310133
2005-08-22 00:00:00-04:00,1.0639285835606491
2005-08-23 00:00:00-04:00,1.0620145589252268
2005-08-24 00:00:00-04:00,1.0570756977813216
2005-08-25 00:00:00-04:00,1.059086386647523
2005-08-26 00:00:00-04:00,1.05695105997074
2005-08-29 00:00:00-04:00,1.0568711749851805
2005-08-30 00:00:00-04:00,1.0566321039274464
2005-08-31 00:00:00-04:00,1.0681979962253407
2005-09-01 00:00:00-04:00,1.0753139248095331
2005-09-02 00:00:00-04:00,1.0769485285852654
2005-09-06 00:00:00-04:00,1.0825233533705845
2005-09-07 00:00:00-04:00,1.0801209456059315
2005-09-08 00:00:00-04:00,1.0759315384995722
2005-09-09 00:00:00-04:00,1.082851885961362
2005-09-12 00:00:00-04:00,1.0778913176853835
2005-09-13 00:00:00-04:00,1.075543343684068
2005-09-14 00:00:00-04:00,1.0753430361394807
2005-09-15 00:00:00-04:00,1.0744056550672283
2005-09-16 00:00:00-04:00,1.0792263501433828
2005-09-19 00:00:00-04:00,1.0761456961656242
2005-09-20 00:00:00-04:00,1.0738018547473709
2005-09-21 00:00:00-04:00,1.0755804623962761
2005-09-22 00:00:00-04:00,1.0754901966181298
2005-09-23 00:00:00-04:00,1.0722789420568577
2005-09-26 00:00:00-04:00,1.0768156054912525
2005-09-27 00:00:00-04:00,1.0743813188289604
2005-09-28 00:00:00-04:00,1.0814038662043184
2005-09-29 00:00:00-04:00,1.0866384646948868
2005-09-30 00:00:00-04:00,1.0828402445325955
2005-10-03 00:00:00-04:00,1.0791418026842297
2005-10-04 00:00:00-04:00,1.076350023274335
2005-10-05 00:00:00-04:00,1.0725241764733446
2005-10-06 00:00:00-04:00,1.0696131985608412
2005-10-07 00:00:00-04:00,1.0709696071558183
2005-10-10 00:00:00-04:00,1.06902578376848
2005-10-11 00:00:00-04:00,1.0681004546916866
2005-10-12 00:00:00-04:00,1.0643116324973174
2005-10-13 00:00:00-04:00,1.0618065268850057
2005-10-14 00:00:00-04:00,1.0666510288954243
2005-10-17 00:00:00-04:00,1.0621450325185513
2005-10-18 00:00:00-04:00,1.0557913697487524
2005-10-19 00:00:00-04:00,1.0610123633863882
2005-10-20 00:00:00-04:00,1.0489919388326783
2005-10-21 00:00:00-04:00,1.052540873980768
2005-10-24 00:00:00-04:00,1.0596817295415308
2005-10-25 00:00:00-04:00,1.0586755563166612
2005-10-26 00:00:00-04:00,1.0556228564128474
2005-10-27 00:00:00-04:00,1.0557939807684587
2005-10-28 00:00:00-04:00,1.0595044148028054
2005-10-31 00:00:00-05:00,1.0603949018107302
2005-11-01 00:00:00-05:00,1.0650995665299963
2005-11-02 00:00:00-05:00,1.071942014387282
2005-11-03 00:00:00-05:00,1.069836170416893
2005-11-04 00:00:00-05:00,1.0654419145766245
2005-11-07 00:00:00-05:00,1.0685825823251787
2005-11-08 00:00:00-05:00,1.0691014371351264
2005-11-09 00:00:00-05:00,1.0673356036593142
2005-11-10 00:00:00-05:00,1.0685558619399484
2005-11-11 00:00:00-05:00,1.07190045312127
2005-11-14 00:00:00-05:00,1.066901908078998
2005-11-15 00:00:00-05:00,1.0647491870669623
2005-11-16 00:00:00-05:00,1.065035160851022
2005-11-17 00:00:00-05:00,1.0730316126400137
2005-11-18 00:00:00-05:00,1.074283977179515
2005-11-21 00:00:00-05:00,1.0763200840243698
2005-11-22 00:00:00-05:00,1.0774575622266054
2005-11-23 00:00:00-05:00,1.0827665533002127
2005-11-25 00:00:00-05:00,1.0828701494090507
2005-11-28 00:00:00-05:00,1.0786852479780433
2005-11-29 00:00:00-05:00,1.0731565189298247
2005-11-30 00:00:00-05:00,1.0733132538100023
2005-12-01 00:00:00-05:00,1.0865938575719727
2005-12-02 00:00:00-05:00,1.0859642904693014
2005-12-05 00:00:00-05:00,1.0906458483194166
2005-12-06 00:00:00-05:00,1.096595503036097
2005-12-07 00:00:00-05:00,1.090692755151431
2005-12-08 00:00:00-05:00,1.0893999104387269
2005-12-09 00:00:00-05:00,1.0931123603882724
2005-12-12 00:00:00-05:00,1.0951020259976219
2005-12-13 00:00:00-05:00,1.1043759070382455
2005-12-14 00:00:00-05:00,1.1021942643859206
2005-12-15 00:00:00-05:00,1.0993951495702372
2005-12-16 00:00:00-05:00,1.097461626803001
2005-12-19 00:00:00-05:00,1.0966453010242896
2005-12-20 00:00:00-05:00,1.101519983118214
2005-12-21 00:00:00-05:00,1.1104647177150644
2005-12-22 00:00:00-05:00,1.1118051580979167
2005-12-23 00:00:00-05:00,1.1165577516609235
2005-12-27 00:00:00-05:00,1.1117895105621678
2005-12-28 00:00:00-05:00,1.11134087955322
2005-12-29 00:00:00-05:00,1.1117908156211664
2005-12-30 00:00:00-05:00,1.1121401158669286
2006-01-03 00:00:00-05:00,1.1332099889756568
2006-01-04 00:00:00-05:00,1.1396982602244556
2006-01-05 00:00:00-05:00,1.142597408194084
2006-01-06 00:00:00-05:00,1.1532314581353673
2006-01-09 00:00:00-05:00,1.159518687126367
2006-01-10 00:00:00-05:00,1.1514025513302812
2006-01-11 00:00:00-05:00,1.1577592347568246
2006-01-12 00:00:00-05:00,1.1512104295631969
2006-01-13 00:00:00-05:00,1.1534197845214966
2006-01-17 00:00:00-05:00,1.1436304264218726
2006-01-18 00:00:00-05:00,1.144001605174601
2006-01-19 00:00:00-05:00,1.1616547880260744
2006-01-20 00:00:00-05:00,1.144653928373548
2006-01-23 00:00:00-05:00,1.1612878623345144
2006-01-24 00:00:00-05:00,1.1694218759681987
2006-01-25 00:00:00-05:00,1.1682747042209116
2006-01-26 00:00:00-05:00,1.1803055481985691
2006-01-27 00:00:00-05:00,1.187834374098827
2006-01-30 00:00:00-05:00,1.1851184341920709
2006-01-31 00:00:00-05:00,1.1891428611412873
2006-02-01 00:00:00-05:00,1.1871917319389147
2006-02-02 00:00:00-05:00,1.172345130198647
2006-02-03 00:00:00-05:00,1.1659833861019588
2006-02-06 00:00:00-05:00,1.1797194793964796
2006-02-07 00:00:00-05:00,1.1638316966080744
2006-02-08 00:00:00-05:00,1.1653502576914452
2006-02-09 00:00:00-05:00,1.1672044381159097
2006-02-10 00:00:00-05:00,1.165078318841478
2006-02-13 00:00:00-05:00,1.1511186403408458
2006-02-14 00:00:00-05:00,1.1647520718542832
2006-02-15 00:00:00-05:00,1.162389114642153
2006-02-16 00:00:00-05:00,1.1768800059422344
2006-02-17 00:00:00-05:00,1.1785225219875726
2006-02-21 00:00:00-05:00,1.171157754252142
2006-02-22 00:00:00-05:00,1.1766721743209059
2006-02-23 00:00:00-05:00,1.1761414872769531
2006-02-24 00:00:00-05:00,1.1777464910549
2006-02-27 00:00:00-05:00,1.1818885616834738
2006-02-28 00:00:00-05:00,1.1677450247509398
2006-03-01 00:00:00-05:00,1.1839110485119348
2006-03-02 00:00:00-05:00,1.1829056790347534
2006-03-03 00:00:00-05:00,1.1718674736723744
2006-03-06 00:00:00-05:00,1.1596606964592449
2006-03-07 00:00:00-05:00,1.1406959735720945
2006-03-08 00:00:00-05:00,1.144352584240929
2006-03-09 00:00:00-05:00,1.1377994961184341
2006-03-10 00:00:00-05:00,1.1499962127895966
2006-03-13 00:00:00-05:00,1.1504322909373812
2006-03-14 00:00:00-05:00,1.1702904761653334
2006-03-15 00:00:00-05:00,1.1754869154500536
2006-03-16 00:00:00-05:00,1.1727258448790017
2006-03-17 00:00:00-05:00,1.1755728003998096
2006-03-20 00:00:00-05:00,1.178680087344431
2006-03-21 00:00:00-05:00,1.1652357382626037
2006-03-22 00:00:00-05:00,1.1727184120319125
2006-03-23 00:00:00-05:00,1.1668062830723074
2006-03-24 00:00:00-05:00,1.1728482623541556
2006-03-27 00:00:00-05:00,1.176909128110032
2006-03-28 00:00:00-05:00,1.1646905059331325
2006-03-29 00:00:00-05:00,1.1746477647835285
2006-03-30 00:00:00-05:00,1.1749609080089356
2006-03-31 00:00:00-05:00,1.1760354387746326
2006-04-03 00:00:00-04:00,1.1920881044986418
2006-04-04 00:00:00-04:00,1.196386745670562
2006-04-05 00:00:00-04:00,1.2029446992609651
2006-04-06 00:00:00-04:00,1.1993764096905413
2006-04-07 00:00:00-04:00,1.1882234087004808
2006-04-10 00:00:00-04:00,1.185628695987561
2006-04-11 00:00:00-04:00,1.181787085422205
2006-04-12 00:00:00-04:00,1.1846691946908565
2006-04-13 00:00:00-04:00,1.186288320840972
2006-04-17 00:00:00-04:00,1.1942883940884512
2006-04-18 00:00:00-04:00,1.2136903689293221
2006-04-19 00:00:00-04:00,1.2179741033692686
2006-04-20 00:00:00-04:00,1.2148716713963743
2006-04-21 00:00:00-04:00,1.2195633894456241
2006-04-24 00:00:00-04:00,1.2138741886471982
2006-04-25 00:00:00-04:00,1.2035006808909958
2006-04-26 00:00:00-04:00,1.2143155815435698
2006-04-27 00:00:00-04:00,1.206182809175408
2006-04-28 00:00:00-04:00,1.213422626999905
2006-05-01 00:00:00-04:00,1.2108709644540034
2006-05-02 00:00:00-04:00,1.2221718632165173
2006-05-03 00:00:00-04:00,1.222419071618131
2006-05-04 00:00:00-04:00,1.2280817045627768
2006-05-05 00:00:00-04:00,1.239120613856705
2006-05-08 00:00:00-04:00,1.2440607974256352
2006-05-09 00:00:00-04:00,1.2443039328108934
2006-05-10 00:00:00-04:00,1.236885678986603
2006-05-11 00:00:00-04:00,1.230265812009541
2006-05-12 00:00:00-04:00,1.2209965192821557
2006-05-15 00:00:00-04:00,1.216132102987873
2006-05-16 00:00:00-04:00,1.218229533692018
2006-05-17 00:00:00-04:00,1.1970705084960598
2006-05-18 00:00:00-04:00,1.1977625195926718
2006-05-19 00:00:00-04:00,1.2006479919025306
2006-05-22 00:00:00-04:00,1.1875861653163244
2006-05-23 00:00:00-04:00,1.1861377185155804
2006-05-24 00:00:00-04:00,1.1858917059905785
2006-05-25 00:00:00-04:00,1.1938226672568386
2006-05-26 00:00:00-04:00,1.20121663177753
2006-05-30 00:00:00-04:00,1.1907672609210425
2006-05-31 00:00:00-04:00,1.193833951905816
2006-06-01 00:00:00-04:00,1.1971942624715903
2006-06-02 00:00:00-04:00,1.207615706890411
2006-06-05 00:00:00-04:00,1.1925723978954357
2006-06-06 00:00:00-04:00,1.1869142091149332
2006-06-07 00:00:00-04:00,1.17691421247603
2006-06-08 00:00:00-04:00,1.1658986164975682
2006-06-09 00:00:00-04:00,1.1660713179798374
2006-06-12 00:00:00-04:00,1.1593019584151714
2006-06-13 00:00:00-04:00,1.1428254335230026
2006-06-14 00:00:00-04:00,1.1489405293930328
2006-06-15 00:00:00-04:00,1.1678110727761994
2006-06-16 00:00:00-04:00,1.1627751613910389
2006-06-19 00:00:00-04:00,1.1583161852537673
2006-06-20 00:00:00-04:00,1.162152247442322
2006-06-21 00:00:00-04:00,1.1698335499176427
2006-06-22 00:00:00-04:00,1.1642406984043243
2006-06-23 00:00:00-04:00,1.1628619182136715
2006-06-26 00:00:00-04:00,1.1657634992291892
2006-06-27 00:00:00-04:00,1.1566104284875491
2006-06-28 00:00:00-04:00,1.162589676852374
2006-06-29 00:00:00-04:00,1.186092051066253
2006-06-30 00:00:00-04:00,1.1934694460049102
2006-07-03 00:00:00-04:00,1.197481604434132
2006-07-05 00:00:00-04:00,1.1843094920472448
2006-07-06 00:00:00-04:00,1.1911039177561855
2006-07-07 00:00:00-04:00,1.1905726567790382
2006-07-10 00:00:00-04:00,1.1960790715141707
2006-07-11 00:00:00-04:00,1.1987064156713776
2006-07-12 00:00:00-04:00,1.1878337101588865
2006-07-13 00:00:00-04:00,1.1778912527593426
2006-07-14 00:00:00-04:00,1.1736443039901296
2006-07-17 00:00:00-04:00,1.1641458831786233
2006-07-18 00:00:00-04:00,1.162786726095988
2006-07-19 00:00:00-04:00,1.1793732729052775
2006-07-20 00:00:00-04:00,1.176803989021619
2006-07-21 00:00:00-04:00,1.1764437885233139
2006-07-24 00:00:00-04:00,1.1880085736158437
2006-07-25 00:00:00-04:00,1.187338622553388
2006-07-26 00:00:00-04:00,1.1918760710710714
2006-07-27 00:00:00-04:00,1.1965461683123295
2006-07-28 00:00:00-04:00,1.209818076641498
2006-07-31 00:00:00-04:00,1.2069772213268715
2006-08-01 00:00:00-04:00,1.2042381636605164
2006-08-02 00:00:00-04:00,1.2111057548303432
2006-08-03 00:00:00-04:00,1.2102226728053276
2006-08-04 00:00:00-04:00,1.2125894123904262
2006-08-07 00:00:00-04:00,1.2088909317216245
2006-08-08 00:00:00-04:00,1.2067752035777422
2006-08-09 00:00:00-04:00,1.2102132465577102
2006-08-10 00:00:00-04:00,1.2112863149627533
2006-08-11 00:00:00-04:00,1.2050079940719736
2006-08-14 00:00:00-04:00,1.206362486095287
2006-08-15 00:00:00-04:00,1.220891107197597
2006-08-16 00:00:00-04:00,1.2284903554011344
2006-08-17 00:00:00-04:00,1.2262812565765722
2006-08-18 00:00:00-04:00,1.22926314404395
2006-08-21 00:00:00-04:00,1.2288454187359241
2006-08-22 00:00:00-04:00,1.2272388820713533
2006-08-23 00:00:00-04:00,1.2248016051709076
2006-08-24 00:00:00-04:00,1.2230039191212634
2006-08-25 00:00:00-04:00,1.2231628799278305
2006-08-28 00:00:00-04:00,1.2251727238698202
2006-08-29 00:00:00-04:00,1.2303527292767622
2006-08-30 00:00:00-04:00,1.2312822788644122
2006-08-31 00:00:00-04:00,1.232087403534558
2006-09-01 00:00:00-04:00,1.2367244210230743
2006-09-05 00:00:00-04:00,1.2392447442112677
2006-09-06 00:00:00-04:00,1.2289614635250643
2006-09-07 00:00:00-04:00,1.2213812422784704
2006-09-08 00:00:00-04:00,1.2223661241138735
2006-09-11 00:00:00-04:00,1.218259748566588
2006-09-12 00:00:00-04:00,1.2267363385351262
2006-09-13 00:00:00-04:00,1.2260383328502624
2006-09-14 00:00:00-04:00,1.2260014175520213
2006-09-15 00:00:00-04:00,1.2245323832177546
2006-09-18 00:00:00-04:00,1.2269790694041676
2006-09-19 00:00:00-04:00,1.22272191530548
2006-09-20 00:00:00-04:00,1.2293866510487736
2006-09-21 00:00:00-04:00,1.2335091171444608
2006-09-22 00:00:00-04:00,1.2308488804140862
2006-09-25 00:00:00-04:00,1.2346573011057582
2006-09-26 00:00:00-04:00,1.236066768842596
2006-09-27 00:00:00-04:00,1.2397705678088982
2006-09-28 00:00:00-04:00,1.2416950856516968
2006-09-29 00:00:00-04:00,1.2398288668716189
2006-10-02 00:00:00-04:00,1.2421515070545959
2006-10-03 00:00:00-04:00,1.2425753609705037
2006-10-04 00:00:00-04:00,1.2509416310582173
2006-10-05 00:00:00-04:00,1.2497353836008274
2006-10-06 00:00:00-04:00,1.241875438276911
2006-10-09 00:00:00-04:00,1.243641337044408
2006-10-10 00:00:00-04:00,1.2419397825798522
2006-10-11 00:00:00-04:00,1.2407971158471898
2006-10-12 00:00:00-04:00,1.2480626405332282
2006-10-13 00:00:00-04:00,1.2475785989146557
2006-10-16 00:00:00-04:00,1.2509350327525834
2006-10-17 00:00:00-04:00,1.2479997674413181
2006-10-18 00:00:00-04:00,1.2502933062658592
2006-10-19 00:00:00-04:00,1.2546870222075754
2006-10-20 00:00:00-04:00,1.2564812919552664
2006-10-23 00:00:00-04:00,1.2551894131543666
2006-10-24 00:00:00-04:00,1.2559752659469474
2006-10-25 00:00:00-04:00,1.261898993086504
2006-10-26 00:00:00-04:00,1.2688981915056996
2006-10-27 00:00:00-04:00,1.2657836257578563
2006-10-30 00:00:00-05:00,1.2645616220223919
2006-10-31 00:00:00-05:00,1.267259286358316
2006-11-01 00:00:00-05:00,1.2672670321457822
2006-11-02 00:00:00-05:00,1.2689198550199656
2006-11-03 00:00:00-05:00,1.2631902131707726
2006-11-06 00:00:00-05:00,1.2725523044046354
2006-11-07 00:00:00-05:00,1.2748649697671162
2006-11-08 00:00:00-05:00,1.2767690322489127
2006-11-09 00:00:00-05:00,1.2737371208705688
2006-11-10 00:00:00-05:00,1.277650403038254
2006-11-13 00:00:00-05:00,1.272849785931271
2006-11-14 00:00:00-05:00,1.2807533701364968
2006-11-15 00:00:00-05:00,1.2793620602364633
2006-11-16 00:00:00-05:00,1.2774455021273452
2006-11-17 00:00:00-05:00,1.277226130408952
2006-11-20 00:00:00-05:00,1.2728263872374153
2006-11-21 00:00:00-05:00,1.2768041055944965
2006-11-22 00:00:00-05:00,1.2838992848031634
2006-11-24 00:00:00-05:00,1.2806869608992097
2006-11-27 00:00:00-05:00,1.275069587077954
2006-11-28 00:00:00-05:00,1.2824610679678299
2006-11-29 00:00:00-05:00,1.2887889036560516
2006-11-30 00:00:00-05:00,1.2935408704421496
2006-12-01 00:00:00-05:00,1.2939453103310723
2006-12-04 00:00:00-05:00,1.2987892895444562
2006-12-05 00:00:00-05:00,1.3020589872289106
2006-12-06 00:00:00-05:00,1.3001204115015628
2006-12-07 00:00:00-05:00,1.301763895028972
2006-12-08 00:00:00-05:00,1.2988092779425238
2006-12-11 00:00:00-05:00,1.3013433143695539
2006-12-12 00:00:00-05:00,1.3058138776741404
2006-12-13 00:00:00-05:00,1.3062844672001257
2006-12-14 00:00:00-05:00,1.3080211752889201
2006-12-15 00:00:00-05:00,1.3052508687078852
2006-12-18 00:00:00-05:00,1.304671772331951
2006-12-19 00:00:00-05:00,1.3080389375926305
2006-12-20 00:00:00-05:00,1.3066331826258697
2006-12-21 00:00:00-05:00,1.3076014722530658
2006-12-22 00:00:00-05:00,1.3054843229985296
2006-12-26 00:00:00-05:00,1.3050191094985495
2006-12-27 00:00:00-05:00,1.3113700986760901
2006-12-28 00:00:00-05:00,1.3109642396107357
2006-12-29 00:00:00-05:00,1.3101824831327498
2007-01-03 00:00:00-05:00,1.314157162633821
2007-01-04 00:00:00-05:00,1.3136610142595815
2007-01-05 00:00:00-05:00,1.3033446985641923
2007-01-08 00:00:00-05:00,1.304638098722695
2007-01-09 00:00:00-05:00,1.3052695009566806
2007-01-10 00:00:00-05:00,1.2995930444788086
2007-01-11 00:00:00-05:00,1.302520287890106
2007-01-12 00:00:00-05:00,1.3089948392997306
2007-01-16 00:00:00-05:00,1.3090424044786548
