Date,Gross_Returns,Net_Returns
2008-12-26,-0.0014889012148697,-0.0014891811200295555
2008-12-29,0.004576577733480022,0.004473924895297567
2008-12-30,0.001731207364513158,0.0017306137474062686
2008-12-31,-0.0017651750379197191,-0.0017654059109645398
2009-01-02,-0.0062936447030484495,-0.006294775656455757
2009-01-05,0.0012239079305364,0.00122228909555292
2009-01-06,-0.002856482349912187,-0.0028588725727969073
2009-01-07,-0.00771853039202963,-0.00771920666269863
2009-01-08,-0.0041431786126831455,-0.004246900347542397
2009-01-09,0.004727598551463,0.004623925076938201
2009-01-12,0.00433754487948609,0.004233871404961291
2009-01-13,0.0036828555587670978,0.003682720941800818
2009-01-14,0.0035026643059652605,0.0035020899766119197
2009-01-15,0.0005735234204850757,0.000573139811916821
2009-01-16,-0.0042555722432132985,-0.004256333363791032
2009-01-20,0.003990894884893666,0.003990285320424267
2009-01-21,-0.011195017374282844,-0.011298694406093936
2009-01-22,-0.00521669313089174,-0.005218949813062278
2009-01-23,0.0017178783927553833,0.0017169255202344627
2009-01-26,-0.006330788020051058,-0.006331985253053395
2009-01-27,0.008157774648581709,0.008156669884160877
2009-01-28,-0.003581958012408926,-0.0035834491541642806
2009-01-29,-0.004411380194480536,-0.004412823423471574
2009-01-30,0.006040871805004844,0.0060399218344750405
2009-02-02,-0.0007285784248673862,-0.0007288915011899976
2009-02-03,-0.009960573065400616,-0.009961261223296448
2009-02-04,0.0022660874792340374,0.002264805556666009
2009-02-05,-0.00027742868704145566,-0.0002775448227559375
2009-02-06,-0.0016538094740198126,-0.0016539347957553452
2009-02-09,-0.0022308163470131635,-0.0022317685925711604
2009-02-10,0.011936687353272853,0.01193628729833309
2009-02-11,0.005778204869042568,0.005777276573178673
2009-02-12,0.0016801796862388643,0.0016201645007608266
2009-02-13,-0.007203211755663695,-0.00720340945310083
2009-02-17,0.016421094308373067,0.01642001317373624
2009-02-18,0.000538524842106032,0.0005360394656338446
2009-02-19,-0.008411387176122722,-0.008411621868545674
2009-02-20,-5.1284423512577864e-05,-5.181374739686484e-05
2009-02-23,0.004998399240338545,0.004997497574371413
2009-02-24,-0.008643879743618178,-0.008644207608465642
2009-02-25,-0.003635709472689031,-0.003636318756310896
2009-02-26,-0.006862682710946307,-0.006863293735402999
2009-02-27,-0.0010218756413391153,-0.001239291384649306
2009-03-02,0.005708589784185296,0.005708136043122293
2009-03-03,-0.00328337341039028,-0.0032838596109747084
2009-03-04,-0.005812807228295203,-0.005812924874878563
2009-03-05,0.013219157758615447,0.013218766140321421
2009-03-06,-0.0013645789288919382,-0.0014364914646940491
2009-03-09,-0.006204609168792795,-0.006204770848634085
2009-03-10,-0.008574632840032454,-0.008646618473879429
2009-03-11,0.0014246529574589279,0.0014239894625256394
2009-03-12,0.002490571706587884,0.002489936239119237
2009-03-13,-0.00015623338290426389,-0.00015732400483546758
2009-03-16,-0.0071859060923499364,-0.007257664283548227
2009-03-17,-0.003755318433213082,-0.0038270766244113724
2009-03-18,0.008228383874456695,0.008227975315140313
2009-03-19,-0.00030003960780562684,-0.0004675846696294851
2009-03-20,-0.0020100036325810763,-0.0020713916224594873
2009-03-23,-0.005942615297572815,-0.006099865206967942
2009-03-24,0.0003435157401509299,0.00034263283812132895
2009-03-25,-0.00452815377727876,-0.004530376500435831
2009-03-26,0.004765573815127282,0.004764621784105364
2009-03-27,0.0024701907699578736,0.002469988889547024
2009-03-30,0.0014569848489773005,0.0014562228471243375
2009-03-31,0.0021680367596175077,0.0021677306342898417
2009-04-01,0.0024713590839958543,0.00231567810505662
2009-04-02,-0.010573186131179007,-0.01072886711011824
2009-04-03,-0.008723391026914858,-0.008724213958425221
2009-04-06,-0.0029175789338036864,-0.002991661724631244
2009-04-07,0.004500136872576131,0.004499808186699442
2009-04-08,0.003018421846454798,0.003018132052735951
2009-04-09,-0.0009772567139786888,-0.0011435207620134257
2009-04-13,0.003907204896931692,0.003906861152391282
2009-04-14,0.0010974020255785065,0.001034880878916322
2009-04-15,0.0022343340664947786,0.0022342642975732444
2009-04-16,-0.004688745791685899,-0.004689107606258991
2009-04-17,-0.0019360331910285608,-0.001998529134560391
2009-04-20,0.0031014721095363605,0.0029982482312186504
2009-04-21,-0.002866151162683952,-0.0029693750410016624
2009-04-22,-0.0008490606391382616,-0.000849441154423118
2009-04-23,-0.0009577495958169864,-0.00106037504773469
2009-04-24,0.0003356790885942202,0.0002793321980023044
2009-04-27,0.0019191320001904482,0.0019187858418363648
2009-04-28,-0.007079722241563414,-0.00708027042051853
2009-04-29,0.001987397262857747,0.0018323161651433958
2009-04-30,-0.0001505178072213402,-0.00019632303799220347
2009-05-01,-0.0005990553185185518,-0.0005992998115212012
2009-05-04,0.005955079924450164,0.005954446772192044
2009-05-05,0.0035859073297816323,0.003341558227586584
2009-05-06,0.005873795696058775,0.0056295926007962445
2009-05-07,-0.007174370768556609,-0.00741857386381914
2009-05-08,0.008619596211425969,0.008619374458839278
2009-05-11,-0.003888935260955815,-0.003968663018017528
2009-05-12,0.006841928330717254,0.006762200573655541
2009-05-13,-0.004843690635477521,-0.004843854461358509
2009-05-14,0.00018841528990754712,0.00018805970173564862
2009-05-15,-0.001509664245083375,-0.0015097388971876118
2009-05-18,0.0021018136025034244,0.0021015660460561476
2009-05-19,0.006412672209492297,0.00633335294430916
2009-05-20,0.007221243605622371,0.007221141557279626
2009-05-21,-0.0028704767202928647,-0.0028707514438557607
2009-05-22,0.0026361473946959024,0.0026359765244388226
2009-05-26,0.00011655320872910599,0.00011623941452993197
2009-05-27,-0.004685902667580068,-0.004685985128238818
2009-05-28,0.006764091145836115,0.006763705845851797
2009-05-29,0.015291147911529263,0.015290911677135612
2009-06-01,0.003806389601285087,0.0037230119455461687
2009-06-02,0.005668168018581023,0.005667202744817403
2009-06-03,-0.009061121866816168,-0.009061361404054799
2009-06-04,0.0037700526205690023,0.0037697501195976695
2009-06-05,-0.00877050669155749,-0.008770922890855232
2009-06-08,-0.003633907460016442,-0.0036343387197425615
2009-06-09,0.006016400258882733,0.006015942541193458
2009-06-10,-0.0007196652880670888,-0.0007198361454084139
2009-06-11,0.005046214522993325,0.00504583486638212
2009-06-12,-0.0017631255160860783,-0.0017633152026217819
2009-06-15,-0.012169766491875787,-0.012169943842837889
2009-06-16,-0.0016989458675045496,-0.001699378092034928
2009-06-17,0.000866304783892881,0.0008661025339854851
2009-06-18,-0.004448072221172093,-0.004448133004633875
2009-06-19,0.004778716873832771,0.004778414534453365
2009-06-22,-0.011220580795225931,-0.011220731243710804
2009-06-23,0.004899496860590253,0.0048992037509475
2009-06-24,0.002397090062596722,0.00239675664904629
2009-06-25,0.010593002015202527,0.010592954278147404
2009-06-26,0.0013084692950651653,0.001308385839156529
2009-06-29,0.001273943650183755,0.0012732939154788915
2009-06-30,-0.004016650060820101,-0.004016757535869217
2009-07-01,0.004873372743640316,0.004873294027744456
2009-07-02,-0.010610115599616655,-0.010610305637977198
2009-07-06,-0.0025850994375861015,-0.0025853437852577494
2009-07-07,-0.0071782767507266795,-0.007178400743720765
2009-07-08,0.0001378900724434035,0.00013768928948387662
2009-07-09,0.0030888331925371416,0.0030886668976497374
2009-07-10,-0.0016735340135270423,-0.0016736706766571094
2009-07-13,0.005384253136399579,0.0053839966059273945
2009-07-14,0.001713214472710925,0.00171290412188472
2009-07-15,0.010391526150647437,0.010391453774662596
2009-07-16,0.003338086537939427,0.003297456030811959
2009-07-17,-3.0321116165970587e-05,-3.0702576530473195e-05
2009-07-20,0.010098365065580544,0.010057645814000643
2009-07-21,0.004778827003850832,0.00473816730592834
2009-07-22,-0.00022412213007650756,-0.00022444215383089842
2009-07-23,0.006204966578260585,0.006204726186323872
2009-07-24,0.002844181173542739,0.0028437134939791673
2009-07-27,0.0015897042561771515,0.001533111771109346
2009-07-28,-0.00380280928017631,-0.0038029353741404477
2009-07-29,-0.006944508793575483,-0.006944726055328973
2009-07-30,0.008298569980523947,0.008241961444109264
2009-07-31,0.012877062504505918,0.012820834898675105
2009-08-03,0.0071412136905353515,0.007140822098119668
2009-08-04,0.0023536074126511166,0.002353410871390646
2009-08-05,0.0012509604961507639,0.0012507439823445277
2009-08-06,-0.0036144151432527236,-0.003614790586720888
2009-08-07,0.001038220489762096,0.001038176009867588
2009-08-10,-0.0006518547977387615,-0.0006520940080210793
2009-08-11,-0.0034535373739949943,-0.003454133380716227
2009-08-12,0.002528375515454261,0.0025274245656083092
2009-08-13,0.007062631871323801,0.007062465831825208
2009-08-14,-0.007411595684514515,-0.007411764416221899
2009-08-17,-0.01449816114606024,-0.014498674861750787
2009-08-18,0.006153898244707129,0.0061529447885971915
2009-08-19,0.004287879873238543,0.004287609885100457
2009-08-20,0.004115089484738901,0.004114891844085486
2009-08-21,0.0072486931785071505,0.0072486236025783735
2009-08-24,-7.108850827925262e-05,-7.168736608666151e-05
2009-08-25,0.0013424047430927258,0.0013420560737152315
2009-08-26,0.0015352966730187935,0.0015351850616331254
2009-08-27,0.0010437628697682452,0.0010437008736653344
2009-08-28,0.003950322525190653,0.003950267697143508
2009-08-31,-0.003114492124193586,-0.003114615299949762
2009-09-01,-0.00848309165390944,-0.00848325189661459
2009-09-02,0.005322578547779819,0.005321966756499356
2009-09-03,0.007777328464493339,0.007777008674446091
2009-09-04,0.003974132343551179,0.0039737472654359325
2009-09-08,0.008460969549796834,0.008460693738625558
2009-09-09,0.0010959779893585165,0.001095610354538447
2009-09-10,0.009448854341755625,0.009447989934748966
2009-09-11,0.0015476650971691184,0.0015469024580372908
2009-09-14,-0.0014776712932119654,-0.0014778892472762984
2009-09-15,0.006272431117814318,0.006271882430661339
2009-09-16,0.010904870417365573,0.010903817131180335
2009-09-17,7.279725337562285e-05,6.672421504257989e-05
2009-09-18,-0.003938898141068676,-0.003947817415826379
2009-09-21,-0.004450000044010369,-0.004453024777424577
2009-09-22,0.007902292943528406,0.007900122230198845
2009-09-23,-0.007153292591316462,-0.007155001237304302
2009-09-24,-0.008730857883925646,-0.00873120210388765
2009-09-25,-0.0009425514914545726,-0.000942823958545211
2009-09-28,0.007154640431181125,0.00715419355084292
2009-09-29,-0.001944550485415227,-0.001945932790739105
2009-09-30,0.006532321077648809,0.006514934588220258
2009-10-01,-0.01276645721389627,-0.0127956988495325
2009-10-02,-0.00426657232373954,-0.004392347309791169
2009-10-05,0.009619360898662457,0.00961686332814408
2009-10-06,0.005330606203958374,0.005330128981494403
2009-10-07,0.003419721482601001,0.0032945287571633946
2009-10-08,0.0033468580240559485,0.0032226927153437127
2009-10-09,-0.005549536276745911,-0.005552329797467177
2009-10-12,0.003852001775140165,0.0037283143654870342
2009-10-13,0.001725770183536012,0.0016935501871886815
2009-10-14,0.004124257495133908,0.004107821141079348
2009-10-15,-0.002039173053842309,-0.0020439260733352334
2009-10-16,-0.0011959661331197753,-0.0012005756039445003
2009-10-19,0.006711106166863665,0.0067077565210044415
2009-10-20,-0.0013433751761811727,-0.0013441343415912875
2009-10-21,-0.00044646747897790116,-0.00045196495963850756
2009-10-22,0.004032046828949238,0.004030890819179864
2009-10-23,-0.004664105429509287,-0.0046664188397690844
2009-10-26,-0.00811123202293364,-0.008116523079588515
2009-10-27,-0.0006935461054575059,-0.0006953847857187496
2009-10-28,-0.012089963256029219,-0.01209276855274409
2009-10-29,0.012617116390714868,0.012609757826936569
2009-10-30,-0.006896483289335863,-0.006901808399336306
2009-11-02,0.003916984435558697,0.003915495252846369
2009-11-03,0.005230537767863682,0.005230272325419815
2009-11-04,0.0027835954081108795,0.002778267357920824
2009-11-05,0.004026235670819544,0.004021418204007053
2009-11-06,1.313735299667089e-05,9.755140573879926e-06
2009-11-09,0.008929074963072678,0.008927636036873457
2009-11-10,-0.0015277746314941,-0.0015285105918210655
2009-11-11,0.004344060814570121,0.004343013090380965
2009-11-12,-0.005558842486509296,-0.005560004211359698
2009-11-13,0.00491543396511753,0.004913753877429742
2009-11-16,0.011372454737490396,0.011369185212012894
2009-11-17,0.00045527286343189375,0.0004530943222572106
2009-11-18,-0.000947403598742503,-0.0009477190236051204
2009-11-19,-0.00344010748860063,-0.003440765799411419
2009-11-20,-0.001638202756915053,-0.0016414583052105252
2009-11-23,0.0042690416985987694,0.004265982518881698
2009-11-24,0.00047820415434999235,0.000472611936893438
2009-11-25,0.0059813717004464344,0.0058871574725222605
2009-11-27,-0.00848725888039866,-0.008501158799906256
2009-11-30,0.0051535639167854756,0.005152399569056393
2009-12-01,0.00501197675177699,0.005011660455362642
2009-12-02,0.0012198452107708192,0.0012150248354148509
2009-12-03,-0.00352891283605816,-0.0035305334953091784
2009-12-04,-0.005186518816334389,-0.005279085398006882
2009-12-07,-0.003460915390634216,-0.003462857768447724
2009-12-08,-0.005550587793932629,-0.005551640142854243
2009-12-09,-0.0026165652096838995,-0.0026179529334574517
2009-12-10,0.0007762388185605194,0.0007740035673646777
2009-12-11,-0.0029789393329057597,-0.0029812024877845494
2009-12-14,0.00549221672197796,0.005490979375339694
2009-12-15,-0.00374523764562633,-0.003745631981703986
2009-12-16,0.005749655405206134,0.005748663804537449
2009-12-17,-0.008333838904154456,-0.00833743422568973
2009-12-18,0.0027206124090451075,0.0027179946853879873
2009-12-21,-0.0038126210406637354,-0.003818563548204115
2009-12-22,-0.0005343268267296666,-0.0005363256881896517
2009-12-23,0.004587426252373914,0.004585372371355548
2009-12-24,0.003512617677328743,0.00350972299050102
2009-12-28,-0.0010688811351152404,-0.0010697693169639234
2009-12-29,-0.0023974787808162122,-0.0023987974574277617
2009-12-30,0.0003400149106838756,0.00033808937236514053
2009-12-31,-0.0014524229221432405,-0.0014533972356233498
2010-01-04,0.011523884436497761,0.011522927309258352
2010-01-05,0.004357090507260244,0.004355193992151632
2010-01-06,0.002899683291908251,0.0028917915021793974
2010-01-07,-0.0003112938407932229,-0.0003124719267886757
2010-01-08,0.003038915317754327,0.003036684619362875
2010-01-11,0.0014565705167267065,0.001454760150732104
2010-01-12,-0.004138640727266616,-0.004139864547768212
2010-01-13,0.0013103611000649714,0.0013083154337362192
2010-01-14,0.002492381289007607,0.0024917499264287854
2010-01-15,-0.004621440935822723,-0.004622709363991718
2010-01-19,0.004892792609570555,0.004892520519205698
2010-01-20,-0.008735950719902097,-0.008737383769256712
2010-01-21,-0.009185114599019845,-0.009188960409348699
2010-01-22,-0.007512713563745888,-0.0075148350809462255
2010-01-25,0.002210580026260876,0.0021711890315576935
2010-01-26,-0.003404215648866387,-0.003443996385840954
2010-01-27,-0.0023826376844409323,-0.0023834896791377776
2010-01-28,-0.004640781159738478,-0.004680522670768093
2010-01-29,-0.0012856721571086862,-0.0012877571533868597
2010-02-01,0.005293316646940928,0.00515597345669401
2010-02-02,0.005322855981227206,0.005185512790980288
2010-02-03,-0.0030906489183982243,-0.003091944060010769
2010-02-04,-0.01393074957411514,-0.014063290223084364
2010-02-05,-9.725862747477469e-05,-0.00017696507476175512
2010-02-08,-0.0027441532968544105,-0.0027448260961522816
2010-02-09,0.0015844870459181587,0.0015305209005827963
2010-02-10,-0.003732024926267884,-0.0037856314790855653
2010-02-11,0.004401940934443426,0.004399718815115068
2010-02-12,-0.00011371767159522271,-0.00011398196159918017
2010-02-16,0.00726782851909876,0.007266840567855514
2010-02-17,0.0008610145429557803,0.000782798198376678
2010-02-18,0.003337028905179318,0.0033334057540139062
2010-02-19,0.0014993549770978803,0.0014990543475936844
2010-02-22,-0.0008021040198039948,-0.0008029327860256771
2010-02-23,-0.0033912559680114125,-0.0033921797717993757
2010-02-24,0.0029632495708297917,0.0029191974419373974
2010-02-25,-0.0006669274888826301,-0.0006689529784257495
2010-02-26,0.004374623859137865,0.004330628299167068
2010-03-01,0.0027632929172727106,0.0027619066317423595
2010-03-02,0.004377462986033378,0.0043764610444453275
2010-03-03,0.0019575203178751016,0.001954313105711909
2010-03-04,0.0005463535243085297,0.00054585447256602
2010-03-05,0.004591122782620383,0.004589148288489819
2010-03-08,-0.0002696257120901608,-0.00027423178196338293
2010-03-09,0.000783835979878803,0.0007834277782452468
2010-03-10,-0.00038180051011935963,-0.00039013674224749103
2010-03-11,0.000803132424065551,0.0007965186494518593
2010-03-12,-0.001040570067865565,-0.0010415515133665493
2010-03-15,-0.00020391927713137123,-0.00020590068258772218
2010-03-16,0.00609321020577828,0.00609224225570094
2010-03-17,0.0023409472980333596,0.002340104886018029
2010-03-18,-0.00015371590420487508,-0.000154607725259243
2010-03-19,-0.0045689935164933675,-0.004578464215722598
2010-03-22,0.0013960583060133073,0.0013951515854158834
2010-03-23,0.002166462911758084,0.0021645853264919863
2010-03-24,-0.005712819023322931,-0.005719886563192028
2010-03-25,-0.0005363345108521942,-0.0005380482746238923
2010-03-26,0.002446269053441769,0.0024458098135387634
2010-03-29,0.002870641975560682,0.0028698205808967165
2010-03-30,3.765300349220449e-05,3.63410035878826e-05
2010-03-31,0.0002220398295727778,0.00021626614271179738
2010-04-01,0.004528498083907069,0.004527137546487567
2010-04-05,0.0004618039257419547,0.0004612889776838769
2010-04-06,0.0022521717796416475,0.0022462599621387706
2010-04-07,0.0015353681541682214,0.0015345092822496456
2010-04-08,-0.00025354321193153705,-0.00025506211652519815
2010-04-09,0.0024312359432384486,0.002429854744199763
2010-04-12,-0.000693918500188786,-0.0006952022025945306
2010-04-13,0.001813022698995064,0.001809030607239204
2010-04-14,0.0028099918375369655,0.002808081482426438
2010-04-15,0.0008432619117013073,0.0008423905721302114
2010-04-16,-0.007595121399485441,-0.00759617116009782
2010-04-19,-0.0013787191782481192,-0.0013795710509692453
2010-04-20,0.004613759195918637,0.004611779094574226
2010-04-21,0.002395299359092433,0.002389460076825269
2010-04-22,-0.0008019467205258261,-0.0008030895205123384
2010-04-23,0.003544281288764099,0.0035440155563815426
2010-04-26,-0.0007032444720834329,-0.0007042940396840983
2010-04-27,-0.004977727767366972,-0.004978712313857568
2010-04-28,0.0002890131358440113,0.0002169859695852361
2010-04-29,0.006289382323596706,0.006217355157337931
2010-04-30,-0.00019494696495520416,-0.00019635445673268472
2010-05-03,0.003191205962266642,0.0031192990067647223
