Date,Gross_NoMacro,Net_NoMacro,Gross_WithMacro,Net_WithMacro
2013-09-19,1.3890239159962186,1.248027862548444,1.1964557565512204,1.12287237390527
2013-09-20,1.3787584584564698,1.2387950505623762,1.192034606697132,1.118718913143806
2013-09-23,1.3785116240554098,1.2384356504882386,1.19192790376219,1.1185566313926234
2013-09-24,1.3794361361350116,1.2391336577107166,1.1923275927186752,1.1188718518916276
2013-09-25,1.3794707780165925,1.2391611814026047,1.1923425642241299,1.1188842781072834
2013-09-26,1.3795343024871525,1.2392164258271212,1.192370017843056,1.1189092192202608
2013-09-27,1.376967279256033,1.2368213699664314,1.1912606429147288,1.117827951240261
2013-09-30,1.3715946176052152,1.2319938042587606,1.1889366078890837,1.1156463961606338
2013-10-01,1.3753641804523873,1.235290888485352,1.1905703891853996,1.1171392527490838
2013-10-02,1.376977581177643,1.2366595171074832,1.1912687013694307,1.1177581145776905
2013-10-03,1.3731038750636242,1.233177923882617,1.1895930659360683,1.1161846907593644
2013-10-04,1.375489999604103,1.2352395192704582,1.190626679364507,1.1171176953022948
2013-10-07,1.372182227167069,1.232259411739954,1.18919507240483,1.1157701303951275
2013-10-08,1.3698515539653737,1.2300088096708974,1.188185139091321,1.1147512075367851
2013-10-09,1.3683843852295907,1.2286879415249141,1.1875488409160369,1.1141526592381246
2013-10-10,1.3754053159951958,1.2349494155068703,1.1905953891969305,1.1169915565903232
2013-10-11,1.3789530342333836,1.2379297858355356,1.192130899103514,1.1183394047089705
2013-10-14,1.3783893947973367,1.2374198770775713,1.1918872606433983,1.1181090802336398
2013-10-15,1.3755068414631348,1.2348283723573685,1.1906409950343737,1.1169382630305211
2013-10-16,1.3859583073791608,1.244102102934693,1.195164398118501,1.121132442867463
2013-10-17,1.3951838001919648,1.2522737607972385,1.1991421442405368,1.1248144199013823
2013-10-18,1.398499158882076,1.2552425221698884,1.2005668978565263,1.126147716863173
2013-10-21,1.3961453370418337,1.253128395838679,1.1995565573901417,1.1251993668435545
2013-10-22,1.404470233396667,1.2605989972003575,1.2031328985299516,1.1285533391699398
2013-10-23,1.4014212713192111,1.2578240127959053,1.2018269589327535,1.1273111844788983
2013-10-24,1.4019595297795342,1.2583038332820442,1.202057758029973,1.1275262014427436
2013-10-25,1.4041506884812767,1.2602114001655889,1.2029971215638542,1.1283808565686806
2013-10-28,1.4035904288866419,1.2596967992039794,1.2027571221516817,1.1281504722562645
2013-10-29,1.4051777859054317,1.2610860666314443,1.2034372368491228,1.1287725674721034
2013-10-30,1.4006401763277354,1.256978856314979,1.2014941630306863,1.1269344271354773
2013-10-31,1.3964027211070482,1.253173519067589,1.1996766806394885,1.1252286046670243
2013-11-01,1.393270178506948,1.2502704722191478,1.1983310665656808,1.1239252770332802
2013-11-04,1.394961357815822,1.2516053761299062,1.199058345716638,1.1245252801050352
2013-11-05,1.3864671888722375,1.2438012328209447,1.1954077054660437,1.1210194001336555
2013-11-06,1.3888809684780872,1.2457683284220984,1.1964482821069076,1.1219058570178515
2013-11-07,1.3836095583340278,1.2408414709252815,1.1941777600988006,1.1196873585393374
2013-11-08,1.3788063959259282,1.2362436546917586,1.192104982525335,1.117612912756298
2013-11-11,1.376752179891718,1.234237487424189,1.1912169531483312,1.1167060856778028
2013-11-12,1.375852129752584,1.2334266184509637,1.1908275747982986,1.116339259063673
2013-11-13,1.3793267992144183,1.2365360274938841,1.1923312728044229,1.1177463777909544
2013-11-14,1.3837553393033588,1.24049645375796,1.1942453539503555,1.1195363588399299
2013-11-15,1.3853082194765294,1.2418872957863876,1.1949154579345556,1.1201639697514767
2013-11-18,1.3860410593472496,1.2424829141942835,1.1952315181720545,1.120432589247992
2013-11-19,1.3825253278902074,1.2392348056377007,1.1937156492811052,1.1189680674269533
2013-11-20,1.379297237945675,1.2362450240152358,1.1923220323229422,1.11761825456304
2013-11-21,1.3837778871682376,1.2398791498741033,1.194258662311098,1.1192609569886716
2013-11-22,1.3853503821068724,1.240955659639511,1.1949372270284992,1.1197468492429128
2013-11-25,1.3863422065608006,1.2418391303971288,1.1953649772850348,1.1201454386645238
2013-11-26,1.3863953711140442,1.2418843141993026,1.1953878976883376,1.1201658166783373
2013-11-27,1.3873331471703594,1.2427156939972746,1.1957921857333706,1.1205407643363907
2013-11-29,1.3875572835844696,1.2429151090454205,1.1958887813395085,1.1206306693289603
2013-12-02,1.3835164986486828,1.2392377228400095,1.194147473276165,1.1189728763973434
