Date,Equity
2011-06-27,1.9443950271110695
2011-06-28,1.9435196487122772
2011-06-29,1.9509203804893875
2011-06-30,1.9569487126799612
2011-07-01,1.9638130819686954
2011-07-05,1.9699918368776
2011-07-06,1.9703248035796908
2011-07-07,1.9772369198487312
2011-07-08,1.9717552682921555
2011-07-11,1.9585223808566918
2011-07-12,1.956009680469829
2011-07-13,1.9605129239839338
2011-07-14,1.951177073355344
2011-07-15,1.9563676975473199
2011-07-18,1.948617625787285
2011-07-19,1.9522300762046656
2011-07-20,1.9557037389478316
2011-07-21,1.964213713530242
2011-07-22,1.9689719506789376
2011-07-25,1.9632094723754916
2011-07-26,1.9679589565193605
2011-07-27,1.9448480253679463
2011-07-28,1.9454453790618067
2011-07-29,1.9535170932234807
2011-08-01,1.9505128511841834
2011-08-02,1.9479719159436673
2011-08-03,1.9482828701684753
2011-08-04,1.953286927596466
2011-08-05,1.9475196919474147
2011-08-08,1.9572740586017539
2011-08-09,1.9645130601722864
2011-08-10,1.980659713018527
2011-08-11,1.9634292728114475
2011-08-12,1.9679039660021447
2011-08-15,1.9704838211615707
2011-08-16,1.976069415248142
2011-08-17,1.9795929446874736
2011-08-18,1.9862544002740998
2011-08-19,1.9894390215700222
2011-08-22,1.9941601886375409
2011-08-23,1.9803723169834988
2011-08-24,1.9650042865260062
2011-08-25,1.9693845424757968
2011-08-26,1.9779206962022586
2011-08-29,1.9718366393785245
2011-08-30,1.9829986567634603
2011-08-31,1.9807278838322242
2011-09-01,1.9838910749208527
2011-09-02,1.9959267250114519
2011-09-06,1.9979170608413068
2011-09-07,1.9885300903069274
2011-09-08,1.9962356758778215
2011-09-09,1.9965324693326136
2011-09-12,1.9881929573473514
2011-09-13,1.9901345888933661
2011-09-14,1.9883595680023662
2011-09-15,1.980982559472818
2011-09-16,1.9841348479027139
2011-09-19,1.9842392686684487
2011-09-20,1.9887108695770164
2011-09-21,1.9876565944040425
2011-09-22,1.9846695352431265
2011-09-23,1.9662385360921082
2011-09-26,1.9607847953223478
2011-09-27,1.9627786452072544
2011-09-28,1.954905866795339
2011-09-29,1.9568697617622044
2011-09-30,1.9611143846665307
2011-10-03,1.9693392064172777
2011-10-04,1.9600951653079786
2011-10-05,1.9620899555167328
2011-10-06,1.960574933513446
2011-10-07,1.9565904510903274
2011-10-10,1.9602707706407445
2011-10-11,1.9605727199654293
2011-10-12,1.9613956499208673
2011-10-13,1.9612884544141689
2011-10-14,1.961177321072572
2011-10-17,1.9624034735718867
2011-10-18,1.9615524371846875
2011-10-19,1.9599428850171
