sma_fast,sma_slow,rsi_period,rsi_lower,rsi_upper,macro_gate,net_pnl_pct,sharpe,max_dd,win_rate,profit_factor,expectancy,trades
20,250,21,45,55,unrate_only,-2.9647182190019086,-0.19091155796983755,4.624069024378848,16.666666666666664,0.42127936324060095,-494.11970316698785,6
20,100,21,45,55,unrate_only,-2.9647182190019086,-0.19091155796983755,4.624069024378848,16.666666666666664,0.42127936324060095,-494.11970316698785,6
20,150,21,45,55,unrate_only,-2.9647182190019086,-0.19091155796983755,4.624069024378848,16.666666666666664,0.42127936324060095,-494.11970316698785,6
100,250,21,40,60,unrate_only,-5.567811220828429,-0.19212749687990027,5.763344284716672,42.857142857142854,0.38829971464917806,-795.4016029754889,7
100,250,21,45,55,neither,-12.393858794352388,-0.19751215713764042,15.998732009203382,22.857142857142858,0.6079338423422149,-354.11025126721097,35
100,250,10,40,60,unrate_only,-3.885985247236691,-0.19893195102463354,5.645020471326643,40.0,0.3579969158244209,-777.1970494473383,5
100,250,10,30,70,unrate_only,-6.577922101832476,-0.20345377844704773,7.381602897548574,37.5,0.2752876480944782,-822.2402627290595,8
100,250,10,30,70,both,-8.356162240225865,-0.20701498099480153,9.181671077229192,33.33333333333333,0.3508481812512026,-557.0774826817253,15
100,200,10,45,55,neither,-13.599815701230314,-0.20989608669435666,16.341401103047,21.62162162162162,0.6171088235664839,-362.88997114725566,38
50,100,21,45,55,unrate_only,-4.544150360245025,-0.21641815592123925,5.251438834519286,28.57142857142857,0.25597672272677313,-649.1643371778592,7
50,250,21,45,55,unrate_only,-4.544150360245025,-0.21641815592123925,5.251438834519286,28.57142857142857,0.25597672272677313,-649.1643371778592,7
100,200,21,40,60,unrate_only,-6.350391692707694,-0.21758644848853106,6.544304330771,37.5,0.35680143098829964,-793.798961588461,8
100,150,10,30,70,unrate_only,-8.95799662200507,-0.21957432838297436,12.177154853542085,27.27272727272727,0.46733710951386476,-814.3633292731894,11
100,150,21,40,60,unrate_only,-6.764726168575027,-0.2268475586188181,7.3084054935148774,37.5,0.3425245130769646,-845.5907710718768,8
100,150,10,45,55,neither,-15.186588564277203,-0.22818260991934153,17.75657191428844,21.052631578947366,0.6024672067338587,-399.6470674809801,38
100,250,10,40,60,neither,-14.552682066479292,-0.23229425114853788,16.413447848828312,22.5,0.5770894375754502,-363.817051661981,40
100,250,10,45,55,payems_only,-3.771211591038358,-0.2459466407637979,5.22770232600205,0.0,0.0,-1257.070530346117,3
100,250,10,45,55,both,-3.771211591038358,-0.2459466407637979,5.22770232600205,0.0,0.0,-1257.070530346117,3
100,200,10,40,60,both,-8.138298472943251,-0.24706114571582552,11.14249973050579,16.666666666666664,0.47954247425227836,-678.1915394119374,12
100,150,10,45,55,unrate_only,-4.129278284549582,-0.2586503890190242,4.513654367675379,0.0,0.0,-1032.3195711373953,4
100,200,10,45,55,unrate_only,-4.129278284549582,-0.2586503890190242,4.513654367675379,0.0,0.0,-1032.3195711373953,4
100,200,10,40,60,neither,-17.333448265051253,-0.26561650635295314,20.429440667640176,22.22222222222222,0.568817797872662,-381.51183322288097,46
50,200,21,45,55,both,-5.362453146104497,-0.2676737051056562,5.40902864377848,25.0,0.22573252927886148,-670.3066432630611,8
50,200,21,45,55,payems_only,-5.362453146104497,-0.2676737051056562,5.40902864377848,25.0,0.22573252927886148,-670.3066432630611,8
100,150,21,45,55,neither,-18.100199950840427,-0.2861230772969242,19.72564798627559,17.5,0.5241904427456293,-452.5049987710102,40
20,100,14,40,60,unrate_only,-4.252984045802281,-0.28723229788520216,6.749809114173878,11.11111111111111,0.330014358345671,-472.5537828669186,9
20,150,14,40,60,unrate_only,-4.252984045802281,-0.28723229788520216,6.749809114173878,11.11111111111111,0.330014358345671,-472.5537828669186,9
100,200,10,30,70,neither,-19.248455730285613,-0.2885389458088556,22.791798832078396,19.230769230769234,0.5442707627969806,-367.0552286577297,53
100,250,10,40,60,payems_only,-6.533588888375744,-0.2886493891029953,9.698535042005888,25.0,0.2498399931199005,-816.6986110469682,8
50,150,21,45,55,payems_only,-6.796859000218595,-0.29161982878668036,6.842728560674831,22.22222222222222,0.18663639343563487,-755.2065555798417,9
50,150,21,45,55,both,-6.796859000218595,-0.29161982878668036,6.842728560674831,22.22222222222222,0.18663639343563487,-755.2065555798417,9
100,200,21,30,70,neither,-20.252226862768847,-0.30231041790283464,23.751524918114193,18.181818181818183,0.5415453260919035,-365.3209376131133,56
50,250,21,45,55,payems_only,-6.441101929812372,-0.30623631162274145,6.487146574716109,22.22222222222222,0.19531383496403948,-715.6779922013733,9
