Date,Gross_Returns,Net_Returns
2008-01-25,0.006834647354156074,0.006334647354156075
2008-01-28,0.002998943252751585,0.002992769438461715
2008-01-29,-0.0026863150362587593,-0.002688791410341179
2008-01-30,0.001155936403384315,0.0011519307516869289
2008-01-31,0.002750442225187256,0.0027481344137932646
2008-02-01,-0.0032393775500433467,-0.003245029867364324
2008-02-04,-0.0018674879468492884,-0.001912522136014899
2008-02-05,-0.003407242689685695,-0.003411795252486348
2008-02-06,-0.0009916524330138411,-0.001037101349162231
2008-02-07,-0.006271024170816571,-0.006272507415428132
2008-02-08,0.010421189298624579,0.010412348336211703
2008-02-11,0.005835602215284875,0.0058204277382757534
2008-02-12,-0.00606760387562743,-0.006069135090955001
2008-02-13,-0.0049624957339867125,-0.0049647054662695445
2008-02-14,-0.0025598144029001777,-0.0026101136884339126
2008-02-15,0.0004887586487105995,0.00043845936317686465
2008-02-19,0.00222527427114671,0.0022230732990014103
2008-02-20,0.00501464799383958,0.004962331888019454
2008-02-21,0.0032676627310346713,0.0032606934619573385
2008-02-22,-0.0003815302695869195,-0.0003873810504471331
2008-02-25,-0.0031835193866102144,-0.0031916815469139274
2008-02-26,0.00901443605876401,0.009011796307045676
2008-02-27,0.0034740735183049704,0.00346875185322478
2008-02-28,0.011025441185978114,0.011023653029350053
2008-02-29,0.0016910862444129819,0.0016866022832884098
2008-03-03,0.0036999070850097892,0.0036423664515299603
2008-03-04,-0.011166481112107907,-0.011222507267402728
2008-03-05,0.0049015092402305465,0.004845483084935726
2008-03-06,-0.003012853870277831,-0.0030195879337947076
2008-03-07,0.00010531898975680189,0.00010036215243726805
2008-03-10,0.0031788166384363764,0.003177518625211843
2008-03-11,-0.005324978435823517,-0.005331236291383195
2008-03-12,0.01267140736013361,0.012660926382751536
2008-03-13,-0.0016468323562931083,-0.0016591110194064827
2008-03-14,0.0028956122285058302,0.0028929762194157493
2008-03-17,0.00039490417316096355,0.0003898548013562233
2008-03-18,-0.004945534906112254,-0.004951172855761307
2008-03-19,-0.0070053231550526235,-0.007013126083244835
2008-03-20,-0.007536312665947269,-0.007548324420064455
2008-03-24,-0.0063820247355433546,-0.006394642705683794
2008-03-25,0.010283050941228581,0.01027422345583342
2008-03-26,0.004492580462398521,0.00448741648216377
2008-03-27,-0.0016894075075143023,-0.001693087239129893
2008-03-28,-0.0010450656516874796,-0.0010492309903611188
2008-03-31,-0.0059507669922018395,-0.00595220182942809
2008-04-01,-0.010907106301444728,-0.010912529183598632
2008-04-02,0.007617209947678001,0.007564848919087232
2008-04-03,0.0027222345823728206,0.0027171192492980566
2008-04-04,0.0076580206462353445,0.007605528155707505
2008-04-07,0.0026771110513497884,0.0026246185608219488
2008-04-08,-0.002060327132283207,-0.0023182580810820067
2008-04-09,0.0017208044313843378,0.001717956571134227
2008-04-10,-0.0015774333022208816,-0.0016596487973386173
