Date,Gross_Equity,Net_Equity
2010-04-12,0.9976365994371927,0.9971365994371928
2010-04-13,1.0005137248837843,0.9997672295682254
2010-04-14,1.0039563200163375,1.0028820023079912
2010-04-15,1.0038292067583257,1.0026812120724973
2010-04-16,0.994036567912857,0.9928899270588061
2010-04-19,0.9923342977444796,0.9911162148602224
2010-04-20,0.9978666677015321,0.9966066015039312
2010-04-21,1.0004981634305914,0.9991065138849918
2010-04-22,0.9995654367174737,0.9981415946287843
2010-04-23,1.0021925233339246,1.0007111318791102
2010-04-26,1.001656236772381,1.0000901759184528
2010-04-27,0.9969394658737942,0.995347193979793
2010-04-28,0.9957930199373981,0.9940240447742723
2010-04-29,1.0007544677884324,0.9988975822833306
2010-04-30,1.0019211278996343,0.9999856653037861
2010-05-03,1.0039457992911718,1.001893143547097
2010-05-04,1.0001840862349691,0.998068016486611
2010-05-05,0.9990073927871783,0.9966503014683747
2010-05-06,1.0003075574310965,0.9978996849102677
2010-05-07,0.9950954437519609,0.9923942544115291
2010-05-10,0.9916876924093873,0.9889294166799849
2010-05-11,0.9985052812029129,0.9954841757964824
2010-05-12,0.9993680613257298,0.9963345274286439
2010-05-13,1.0004678561812723,0.9974259990213983
2010-05-14,1.003222688526253,1.0001710257498808
2010-05-17,1.0011845214664183,0.998098584722876
2010-05-18,1.0066090822947886,1.0035023502497575
2010-05-19,1.0014875813360968,0.9983916268469124
2010-05-20,1.0011588491777137,0.9980118697709772
2010-05-21,1.0013592420135415,0.9982053373187151
2010-05-24,1.0033052760627876,1.0000553473230964
2010-05-25,1.003962520496213,1.00061978600575
2010-05-26,1.0056382958263448,1.0020455189564794
2010-05-27,0.9996343470449766,0.9958223771178644
2010-05-28,1.0016870187591251,0.9976280727806326
2010-06-01,1.0043589156977788,1.0002860093538943
2010-06-02,1.0024428528075238,0.9983520874174626
2010-06-03,1.0006382121456254,0.9964949875217811
2010-06-04,1.008720806310549,1.0045339659459247
2010-06-07,1.0139511347321177,1.009733889417269
2010-06-08,1.0121873939445851,1.0077379540222309
2010-06-09,1.0114917227102325,1.0070437959372789
2010-06-10,1.0048676029219932,1.0004461670608016
2010-06-11,1.0081972358521796,1.003521057130327
2010-06-14,1.0067683016258877,1.0018067863269022
2010-06-15,1.007752086047592,1.0027800037172911
2010-06-16,1.0081589191966243,1.0029560904712012
2010-06-17,1.012792260472971,1.0075640161544785
2010-06-18,1.0142122229587114,1.0089730853311452
2010-06-21,1.0133704027460408,1.0081340456889099
2010-06-22,1.012855253388843,1.0076180893094726
2010-06-23,1.0138466421631473,1.008531171031607
2010-06-24,1.0109677144380718,1.0056630168563732
2010-06-25,1.0165061727380402,1.0111686899296217
2010-06-28,1.0162585463666483,1.0108911149032502
2010-06-29,1.0132090112379433,1.0078264457638313
